Unnamed: 0,TMDB_ID,Title,Rating,Keywords,Poster_Link,Plot_Story,Genre1,Genre2
16577,854095,f-sharp minor,6.8,"short film, charles li",https://image.tmdb.org/t/p/original/gvTTk0sNJVJPMhLfuOW12tq6yJd.jpg,"Coming home as usual, John is soon to leave for his date, but it appears his brother James has something else planned for him... a game.",18,35.0
16581,850139,grapes and cheese,9.0,"surreal, time travel, shot on iphone",https://image.tmdb.org/t/p/original/xqAqPZ30OSBFF9TtCZGJbEpiZvp.jpg,"Grapes and Cheese is a feature-length experimental amateur film directed by Henry Zagarella, featuring an inventive score that pays homage to classic American music and blends famous songs with original compositions. You don't want to miss this mind-bending emergent narrative set and filmed in the summer of 2016, also known as The Last Great American Summer.",878,9648.0
16588,843039,camp summerstar,10.0,"small town, camping, serial killer, slasher, horror spoof, slasher spoof",https://image.tmdb.org/t/p/original/t91tTJdcwKQJJuSJeA3zMr0r69d.jpg,"The year is 1980 and in the small American town of Springpeak, a rebel, recluse, rascal, and know-it-all are about to have the night of their lives... but could it also be their last?",27,53.0
16597,833106,don’t leave me,7.0,"post-apocalyptic future, cinematographer, psychological thriller, black and white, film score, short film, student film",https://image.tmdb.org/t/p/original/fritVKMl1k2ED17ArKfO2YOMBOa.jpg,"A boy who is kicked out of his post-apocalyptic camp is forced to try and find a new home, as well as, civilisation without being caught by the unknown beings that lie ahead.",18,12.0
16599,832711,the extraction,6.0,"coffee, montage",https://image.tmdb.org/t/p/original/59yowcFowIgiZEOP9z4H5WrY4cd.jpg,"As the sun sets, a shady operation begins within the city. However, not everything is as it seems, and this operation has a caffeinated twist...",28,35.0
16600,832310,verrückt,10.0,"psychopath, melancholy, animated scene, out of body experience, procedural, experimental narrative",https://image.tmdb.org/t/p/original/4WOjTb4xLdJFwdAQtPsQsJc1KlW.jpg,"Procedurally-generated frames slowly expand in density to visually explore the mind of a psychopathic, narcissistic teenager, up until the demise of the subject.",27,18.0
16601,831851,the traveler,7.0,"silent film, traveler, short film, sad spaceman",https://image.tmdb.org/t/p/original/74dosp2TdqMANvFKLia79dOsDp4.jpg,"In the near future, an isolated man is tortured by his beloved memories.",878,18.0
16602,830727,catch up,6.0,dslr guide,https://image.tmdb.org/t/p/original/mjKSszwdxf81MF5jtrdLIejrZl4.jpg,A short film about walking home at night.,28,80.0
16610,821485,ringloom,7.5,"trauma, grief",https://image.tmdb.org/t/p/original/fzSXcHIpne78Zp2BYPU8kCYSJR2.jpg,"A young trainee with aspirations to become a “pilot”, a form of enhanced human, takes one last evaluation before deciding to return home, but the interview untangles as she is forced to come to terms with a traumatic incident that occurred a year prior.",14,27.0
16612,819288,maude's shoulder,9.0,"coming of age, summer romance",https://image.tmdb.org/t/p/original/7NCofNe2J8KS01lpmlCYkkjHVDr.jpg,"Eric is a young man with a strict set of morals. He is challenged by Maude, a woman with an outsize personality, during a summer venture.",18,10749.0
16613,817809,come forth reverend,6.0,"neo-western, reverend, cullen ryan",https://image.tmdb.org/t/p/original/7nPOJcAU8Hi2ziprpL0bloyoBCR.jpg,"Theodore, a lonely country man, has to deal with the guilt and repercussion's of killing his brother.",28,53.0
16614,814935,ultrachad vs codzilla,10.0,ultra,https://image.tmdb.org/t/p/original/1cgZsUGf4PVMCyB4OsFJkzaJYEr.jpg,"Codzilla wrecks havoc in a city, only Ultrachad can save the day! An Ultraman spoof created in 20 minutes",35,878.0
16617,813341,gremlin foundry,8.0,3d animation,https://image.tmdb.org/t/p/original/jXkR64Q2Vbz9PYZBfo9CXuAgQOO.jpg,A peek behind the scenes at the Gremlin Foundry.  Part of Brain Dead's Mutant Sequencer Vol. 1,16,878.0
16625,803213,through static,10.0,"no budget, short film",https://image.tmdb.org/t/p/original/y7iEpFAMrzabvmC9ZhkKUWKZtov.jpg,A Science-Fiction Short film where a man gets sucked into a shelf to an unknown realm.,878,14.0
16626,803204,seasonal severity,8.0,"isolation, stop motion, psychological thriller, short film, contained thriller, slow burn",https://image.tmdb.org/t/p/original/jHxvVNX4bNvpwIMNV7TGegBk1j9.jpg,A Man's Cat observes and witnesses his descent into madness at the end of his seasonal depression during the last days of winter.,27,53.0
16627,803050,sleep deprived,9.0,"dream like experience, experimental narrative",https://image.tmdb.org/t/p/original/U1hHpDfLIsew2WJYHyP23HOGZv.jpg,Unsettling experimental film focusing on the mind of a sleep deprived person or whatever. YOU decide what this really is all about.,9648,53.0
16631,800213,mystery of the kingdom of god,8.7,"kingdom, faith, peace, prophet, holy spirit, salvation, jesus christ, deliverance, christian, angels",https://image.tmdb.org/t/p/original/m2t6dfHqK1vfdlkObk61rpMHrKr.jpg,"Andrew is chosen by God and is called out of his mischievous childhood to partake in the kingdom of God. Andrew must go through trials, tests, and spiritual warfare, before the mystery of the kingdom of God is finally revealed to him.",16,10751.0
16639,793952,house of cards - rust,10.0,short film,https://image.tmdb.org/t/p/original/90ccyCCOlmM9Frc6vNFImWwf4H.jpg,Betrayal and vengeance come crashing down when Frost is accidentally plunged into a secret organization. All within a game called: Rust.,18,28.0
16641,787452,about the dog,7.5,"mother, dog",https://image.tmdb.org/t/p/original/292yiMwEk55oB9mt7xswmvsvsHg.jpg,"After discovering his mother has hidden a puppy for the past two months, Dean debates whether or not to fight to keep the dog.",35,10751.0
16642,785136,nine lives: part 1,8.0,"high school, friendship, school party, teen movie, slasher, drugs, dog, high school friends, teen comedy, lost dog, hyperlink cinema, teen romance",https://image.tmdb.org/t/p/original/9R7oOyAF4g5oxGQPWU6IYHlt2l0.jpg,"A self-pitying drummer, a young couple, a passionate political activist, a mistreated ice cream worker, two love/hate best friends, and a party-goer each follow their own stories that blend into each other over the course of a single summer day.",35,18.0
16644,771568,everybody goes to the hospital,6.0,"based on true story, stop motion, body horror",https://image.tmdb.org/t/p/original/sCxFWJ66Tgcpp9FhKNQVX2gL1s9.jpg,"'Everybody Goes to the Hospital' is an animated exploration of a true physical, psychological, and familial trauma.",16,18.0
16647,680924,bereaved,10.0,"dance, baby, love, tragic love",https://image.tmdb.org/t/p/original/qac3W5gY7AsMP8kC9A3Dnu5rBZW.jpg,"Two kindred spirits are drawn to each other by fate, and their wills and souls are tested by the punishment of life’s misfortune.",18,10749.0
16648,76600,avatar: the way of water,7.631,"dying and death, loss of loved one, alien life-form, resurrection, dysfunctional family, sequel, alien planet, distant future, adopted child, rebirth, family dynamics, adopted son, stronger villain, war",https://image.tmdb.org/t/p/original/t6HIqrRAclMCA60NsSmeqe9RmNV.jpg,"Set more than a decade after the events of the first film, learn the story of the Sully family (Jake, Neytiri, and their kids), the trouble that follows them, the lengths they go to keep each other safe, the battles they fight to stay alive, and the tragedies they endure.",878,12.0
16649,315162,puss in boots: the last wish,8.247,"fairy tale, sequel, talking dog, spin off, aftercreditsstinger, talking cat, fear of death",https://image.tmdb.org/t/p/original/kuf6dutpsT0vSVehic3EZIqkOBt.jpg,"Puss in Boots discovers that his passion for adventure has taken its toll: He has burned through eight of his nine lives, leaving him with only one life left. Puss sets out on an epic journey to find the mythical Last Wish and restore his nine lives.",16,12.0
16650,508947,turning red,7.407,"friendship, canada, concert, temple, shapeshifting, toronto, canada, coming of age, teenage girl, female protagonist, east asian lead, animal, domineering mother, perfectionist, aftercreditsstinger, chinese canadian, woman director, ancestor, boy band, mother daughter relationship, red panda",https://image.tmdb.org/t/p/original/qsdjk9oAKSQMWs0Vt5Pyfh6O4GZ.jpg,"Thirteen-year-old Mei is experiencing the awkwardness of being a teenager with a twist – when she gets too excited, she transforms into a giant red panda.",16,10751.0
16651,361743,top gun: maverick,8.229,"fighter pilot, u.s. navy, sequel, nuclear weapons, military",https://image.tmdb.org/t/p/original/62HCnUTziyWcpDaBO2i1DX17ljH.jpg,"After more than thirty years of service as one of the Navy’s top aviators, and dodging the advancement in rank that would ground him, Pete “Maverick” Mitchell finds himself training a detachment of TOP GUN graduates for a specialized mission the likes of which no living pilot has ever seen.",28,18.0
16652,507086,jurassic world dominion,6.732,"giant monster, sequel, dinosaur, child kidnapping, jurassic, animal sanctuary",https://image.tmdb.org/t/p/original/kAVRgw7GgK1CfYEJq8ME6EvRIgU.jpg,"Four years after Isla Nublar was destroyed, dinosaurs now live—and hunt—alongside humans all over the world. This fragile balance will reshape the future and determine, once and for all, whether human beings are to remain the apex predators ona planet they now share with history's most fearsome creatures.",12,28.0
16653,505642,black panther: wakanda forever,7.145,"hero, loss of loved one, superhero, royal family, based on comic, sequel, royalty, underwater, political intrigue , death in family, mourning, death of brother, duringcreditsstinger, death of king, marvel cinematic universe (mcu), hidden civilization, yucatan, mayans",https://image.tmdb.org/t/p/original/sv1xJUazXeYqALzczSZ3O6nkH75.jpg,"Queen Ramonda, Shuri, M’Baku, Okoye and the Dora Milaje fight to protect their nation from intervening world powers in the wake of King T’Challa’s death.  As the Wakandans strive to embrace their next chapter, the heroes must band together with the help of War Dog Nakia and Everett Ross and forge a new path for the kingdom of Wakanda.",28,12.0
16654,675353,sonic the hedgehog 2,7.533,"mad scientist, sequel, revenge, based on video game, duringcreditsstinger, hedgehog, live action and animation",https://image.tmdb.org/t/p/original/6DrHO1jr3qVrViUO6s6kFiAGM7.jpg,"After settling in Green Hills, Sonic is eager to prove he has what it takes to be a true hero. His test comes when Dr. Robotnik returns, this time with a new partner, Knuckles, in search for an emerald that has the power to destroy civilizations. Sonic teams up with his own sidekick, Tails, and together they embark on a globe-trotting journey to find the emerald before it falls into the wrong hands.",28,12.0
16655,414906,the batman,7.685,"police, psychopath, secret identity, crime fighter, superhero, nightclub, politician, based on comic, vigilante, organized crime, serial killer, millionaire, social injustice, murder investigation, aftercreditsstinger, masked superhero, political corruption, neo-noir, vengeance, mayoral election",https://image.tmdb.org/t/p/original/74xTEgt7R36Fpooo50r9T25onhq.jpg,"In his second year of fighting crime, Batman uncovers corruption in Gotham City that connects to his own family while facing a serial killer known as the Riddler.",80,9648.0
16656,766507,prey,7.735,"hunter, native american, alien life-form, alien, prequel, decapitation, bear, dog, severed foot, bear attack, comanche, human vs alien, indigenous peoples, severed arm, dog hero, great plains",https://image.tmdb.org/t/p/original/ujr5pztc1oitbe7ViMUOilFaJ7s.jpg,"When danger threatens her camp, the fierce and highly skilled Comanche warrior Naru sets out to protect her people. But the prey she stalks turns out to be a highly evolved alien predator with a technically advanced arsenal.",53,28.0
16657,438148,minions: the rise of gru,7.344,"1970s, sequel, spin off, duringcreditsstinger, minions, gentleminions",https://image.tmdb.org/t/p/original/wKiOkZTN9lUUUNZLmtnwubZYONg.jpg,"A fanboy of a supervillain supergroup known as the Vicious 6, Gru hatches a plan to become evil enough to join them, with the backup of his followers, the Minions.",16,35.0
16658,616037,thor: love and thunder,6.478,"hero, ex-girlfriend, superhero, greek mythology, based on comic, sequel, shadow, norse mythology, aftercreditsstinger, duringcreditsstinger, marvel cinematic universe (mcu), heroes, norse god, god of thunder, colorless, child abduction, thor",https://image.tmdb.org/t/p/original/pIkRyD18kl4FhoCNQuWxWu5cBLM.jpg,"After his retirement is interrupted by Gorr the God Butcher, a galactic killer who seeks the extinction of the gods, Thor Odinson enlists the help of King Valkyrie, Korg, and ex-girlfriend Jane Foster, who now wields Mjolnir as the Mighty Thor. Together they embark upon a harrowing cosmic adventure to uncover the mystery of the God Butcher’s vengeance and stop him before it’s too late.",14,28.0
16659,545611,everything everywhere all at once,7.8,"mother, martial arts, kung fu, philosophy, generations conflict, chinese woman, laundromat, chinese, east asian lead, divorce, family, hot dog, asian woman, chinese immigrant, mother daughter relationship, asian american, intergenerational trauma, internal revenue service",https://image.tmdb.org/t/p/original/w3LxiVYdWWRvEVdn5RYq6jIqkb1.jpg,"An aging Chinese immigrant is swept up in an insane adventure, where she alone can save what's important to her by connecting with the lives she could have led in other universes.",28,12.0
16660,436270,black adam,6.968,"lightning, superhero, anti hero, based on comic, demon, superhero team, duringcreditsstinger, dc extended universe (dceu)",https://image.tmdb.org/t/p/original/pFlaoHTZeyNkG83vxsAJiGzfSsa.jpg,"Nearly 5,000 years after he was bestowed with the almighty powers of the Egyptian gods—and imprisoned just as quickly—Black Adam is freed from his earthly tomb, ready to unleash his unique form of justice on the modern world.",28,12.0
16661,585511,luck,7.8,"superstition, bad luck, leprechaun, computer animation, female protagonist",https://image.tmdb.org/t/p/original/1HOYvwGFioUFL58UVvDRG6beEDm.jpg,"Suddenly finding herself in the never-before-seen Land of Luck, the unluckiest person in the world must unite with the magical creatures there to turn her luck around.",16,12.0
16662,453395,doctor strange in the multiverse of madness,7.321,"magic, superhero, based on comic, alternate reality, aftercreditsstinger, duringcreditsstinger, marvel cinematic universe (mcu)",https://image.tmdb.org/t/p/original/9Gtg2DzBhmYamXBS1hKAhiwbBKS.jpg,"Doctor Strange, with the help of mystical allies both old and new, traverses the mind-bending and dangerous alternate realities of the Multiverse to confront a mysterious new adversary.",14,28.0
16663,629176,samaritan,6.743,"post-traumatic stress disorder (ptsd), chaos, superhero, street riots, old man, young boy, neighbor, poverty, single mother, twins, super power, unemployment, sledgehammer, hatred, crime gone awry, super strength, dead father, criminal gang, epic battle, young heroes, curious, good versus evil",https://image.tmdb.org/t/p/original/zgH8Ej50n2cvJCMJrxd4twEwSqz.jpg,"Thirteen year old Sam Cleary suspects that his mysteriously reclusive neighbor Mr. Smith is actually the legendary vigilante Samaritan, who was reported dead 25 years ago. With crime on the rise and the city on the brink of chaos, Sam makes it his mission to coax his neighbor out of hiding to save the city from ruin.",878,80.0
16664,663712,terrifier 2,6.783,"halloween, clown, gore, resurrection, sequel, slasher, killer, killer clown, duringcreditsstinger, evil clown, halloween night, graphic violence, megaslasher",https://image.tmdb.org/t/p/original/8gLhu8UFPZfH2Hv11JhTZkb9CVl.jpg,"After being resurrected by a sinister entity, Art the Clown returns to Miles County where he must hunt down and destroy a teenage girl and her younger brother on Halloween night.  As the body count rises, the siblings fight to stay alive while uncovering the true nature of Art's evil intent.",27,53.0
16665,585083,hotel transylvania: transformania,7.101,"monster, vampire, transformation, aftercreditsstinger, duringcreditsstinger, human",https://image.tmdb.org/t/p/original/teCy1egGQa0y8ULJvlrDHQKnxBL.jpg,"When Van Helsing's mysterious invention, the ""Monsterfication Ray,"" goes haywire, Drac and his monster pals are all transformed into humans, and Johnny becomes a monster. In their new mismatched bodies, Drac and Johnny must team up and race across the globe to find a cure before it's too late, and before they drive each other crazy.",16,35.0
16667,338953,fantastic beasts: the secrets of dumbledore,6.685,"prison, witch, berlin, germany, magic, election campaign, curse, bhutan, fantasy world, wizard, magical creature, 1930s, good versus evil",https://image.tmdb.org/t/p/original/jrgifaYeUtTnaH7NF5Drkgjg2MB.jpg,"Professor Albus Dumbledore knows the powerful, dark wizard Gellert Grindelwald is moving to seize control of the wizarding world. Unable to stop him alone, he entrusts magizoologist Newt Scamander to lead an intrepid team of wizards and witches. They soon encounter an array of old and new beasts as they clash with Grindelwald's growing legion of followers.",14,12.0
16668,718930,bullet train,7.487,"mission, japan, assassin, based on novel or book, train, luck, deadly snake, duringcreditsstinger, one location, 子弹列车",https://image.tmdb.org/t/p/original/j8szC8OgrejDQjjMKSVXyaAjw3V.jpg,"Unlucky assassin Ladybug is determined to do his job peacefully after one too many gigs gone off the rails. Fate, however, may have other plans, as Ladybug's latest mission puts him on a collision course with lethal adversaries from around the globe—all with connected, yet conflicting, objectives—on the world's fastest train.",28,35.0
16669,556694,three thousand years of longing,6.878,"mythology, longing, djinn, desire, storytelling, wish fulfillment, genie, public speaking, istanbul, turkey, scholar, lonely woman, wishes, doctorate",https://image.tmdb.org/t/p/original/wdiUSKO0kebySOrHBVoDp7CLHIO.jpg,"A solitary scholar discovers an ancient bottle while on a trip to Istanbul and unleashes a djinn who offers her three wishes. Filled with reluctance, she is unable to come up with one, so the djinn tries to inspire her with his stories.",18,12.0
16670,744276,after ever happy,6.8,"based on novel or book, love, teenage crush",https://image.tmdb.org/t/p/original/moogpu8rNkEjTgFyLXwhPghft5w.jpg,"As a shocking truth about a couple's families emerges, the two lovers discover they are not so different from each other. Tessa is no longer the sweet, simple, good girl she was when she met Hardin — any more than he is the cruel, moody boy she fell so hard for.",10749,18.0
16671,1001835,wifelike,6.9,"artificial intelligence (a.i.), robot girl, near future, robot wife",https://image.tmdb.org/t/p/original/tea2gDZPxw0wfKC2S2VRWHagtt4.jpg,"A grieving detective in the near-future hunts down criminals who trade artificial humans on the black market. In the fight to end AI exploitation, an underground resistance attempts to infiltrate him by sabotaging the programming of the artificial human assigned as his companion to behave like his late wife. She begins to question her reality as memories of a past life begin to surface in a world where nothing is as it seems.",878,9648.0
16672,779782,the school for good and evil,7.08,"school of witchcraft, school, based on young adult novel, good versus evil, teenager",https://image.tmdb.org/t/p/original/6oZeEu1GDILdwezmZ5e2xWISf1C.jpg,Best friends Sophie and Agatha navigate an enchanted school for young heroes and villains — and find themselves on opposing sides of the battle between good and evil.,14,35.0
16673,760161,orphan: first kill,6.686,"psychopath, family secrets, prequel, murder, impersonator, mental patient, psycho killer, escaped mental patient, missing daughter, estonia, female psychopath",https://image.tmdb.org/t/p/original/pHkKbIRoCe7zIFvqan9LFSaQAde.jpg,"After escaping from an Estonian psychiatric facility, Leena Klammer travels to America by impersonating Esther, the missing daughter of a wealthy family. But when her mask starts to slip, she is put against a mother who will protect her family from the murderous “child” at any cost.",27,53.0
16674,335787,uncharted,6.972,"lighter, treasure hunt, treasure map, based on video game, lost treasure, duringcreditsstinger, missing relative",https://image.tmdb.org/t/p/original/rJHC1RUORuUhtfNb4Npclx0xnOf.jpg,"A young street-smart, Nathan Drake and his wisecracking partner Victor “Sully” Sullivan embark on a dangerous pursuit of “the greatest treasure never found” while also tracking clues that may lead to Nathan’s long-lost brother.",28,12.0
16675,536554,m3gan,7.129,"artificial intelligence (a.i.), aunt niece relationship, evil doll, orphan, car accident, niece, robot, juvenile delinquent, doll, information leak, dead dog, nosy neighbor, hit by a car, dead parents, attacked by a dog, creepy doll, possessed doll",https://image.tmdb.org/t/p/original/d9nBoowhjiiYc4FBNtQkPY7c11H.jpg,"A brilliant toy company roboticist uses artificial intelligence to develop M3GAN, a life-like doll programmed to emotionally bond with her newly orphaned niece. But when the doll's programming works too well, she becomes overprotective of her new friend with terrifying results.",878,27.0
16676,661374,glass onion: a knives out mystery,7.051,"detective, greece, investigation, mona lisa (la gioconda), satire, sequel, murder, billionaire, whodunit, puzzle box, clue, identical twin, murder mystery, arrested development, covid-19",https://image.tmdb.org/t/p/original/vDGr1YdrlfbU9wxTOdpf3zChmv9.jpg,World-famous detective Benoit Blanc heads to Greece to peel back the layers of a mystery surrounding a tech billionaire and his eclectic crew of friends.,35,80.0
16677,760104,x,6.74,"van, sheriff, war veteran, gas station, shotgun, 1970s, texas, alligator, porn star, serial killer, slasher, porn actress, elderly couple, isolated farmhouse, existentialism",https://image.tmdb.org/t/p/original/woTQx9Q4b8aO13jR9dsj8C9JESy.jpg,"In 1979, a group of young filmmakers set out to make an adult film in rural Texas, but when their reclusive, elderly hosts catch them in the act, the cast find themselves fighting for their lives.",27,53.0
16678,526896,morbius,6.065,"vampire, based on comic, duringcreditsstinger, supervillain, it's morbin time",https://image.tmdb.org/t/p/original/6JjfSchsU6daXk2AKX8EEBjO3Fm.jpg,"Dangerously ill with a rare blood disorder, and determined to save others suffering his same fate, Dr. Michael Morbius attempts a desperate gamble. What at first appears to be a radical success soon reveals itself to be a remedy potentially worse than the disease.",28,878.0
16679,406759,moonfall,6.345,"moon, looting, space travel, flooding, lost civilisation, alien life-form, stepfather, disaster, alternate history, apocalypse, armageddon, astronaut, space shuttle, disaster movie, trapped in space, conspiracy theorist, moon falling",https://image.tmdb.org/t/p/original/odVv1sqVs0KxBXiA8bhIBlPgalx.jpg,A mysterious force knocks the moon from its orbit around Earth and sends it hurtling on a collision course with life as we know it.,878,12.0
16680,774825,the ice age adventures of buck wild,6.647,"ice age, snow, spin off, polar adventure",https://image.tmdb.org/t/p/original/zzXFM4FKDG7l1ufrAkwQYv2xvnh.jpg,The fearless one-eyed weasel Buck teams up with mischievous possum brothers Crash & Eddie as they head off on a new adventure into Buck's home: The Dinosaur World.,16,35.0
16681,724495,the woman king,7.694,"africa, arranged marriage, warrior woman, based on true story, slave trade, duringcreditsstinger, woman director, military unit, 19th century, mother daughter reunion, freed slave, female warrior, west africa, weapons training",https://image.tmdb.org/t/p/original/438QXt1E3WJWb3PqNniK0tAE5c1.jpg,"The story of the Agojie, the all-female unit of warriors who protected the African Kingdom of Dahomey in the 1800s with skills and a fierceness unlike anything the world has ever seen, and General Nanisca as she trains the next generation of recruits and readies them for battle against an enemy determined to destroy their way of life.",28,18.0
16682,698508,redeeming love,7.885,"california, rape, prayer, love at first sight, gold rush, evangelical christianity, incest, self-doubt, misogyny, brothel madam, 19th century, self reflection, child prostitution, child selling, misandry, christian film, christian faith, biblical, 1850s, hosea",https://image.tmdb.org/t/p/original/mV3vomFNiCQbSowGrp2penDGRqJ.jpg,A retelling of the biblical book of Hosea set against the backdrop of the California Gold Rush of 1850.,10749,18.0
16684,725201,the gray man,6.969,"cia, based on novel or book, hitman, kidnapping, agent, rogue agent, hunted, ex-cia agent",https://image.tmdb.org/t/p/original/5Eom3JsXgQlCj6QIsGCwXkX7wyH.jpg,"When a shadowy CIA agent uncovers damning agency secrets, he's hunted across the globe by a sociopathic rogue operative who's put a bounty on his head.",28,53.0
16685,646385,scream,6.682,"mask, attempted murder, hallucination, murder, teen movie, serial killer, hospital, slasher, whodunit, killing spree, hometown, reboot, crime spree, illegitimate child, murder mystery, legacy, fandom, copycat killer, generation z, murder spree, sister sister relationship, retired cop, return to hometown, reddit, requel",https://image.tmdb.org/t/p/original/1m3W6cpgwuIyjtg5nSnPx7yFkXW.jpg,"Twenty-five years after a streak of brutal murders shocked the quiet town of Woodsboro, a new killer has donned the Ghostface mask and begins targeting a group of teenagers to resurrect secrets from the town’s deadly past.",27,9648.0
16686,836225,the exorcism of god,7.1,"prison, small town, mexico, exorcism, possession, possessed, exorcist",https://image.tmdb.org/t/p/original/hangTmbxpSV4gpHG7MgSlCWSSFa.jpg,"An American priest working in Mexico is considered a saint by many local parishioners. However, due to a botched exorcism, he carries a secret that’s eating him alive until he gets an opportunity to face his demon one final time.",27,80.0
16687,752623,the lost city,6.55,duringcreditsstinger,https://image.tmdb.org/t/p/original/neMZH82Stu91d3iqvLdNQfqPPyl.jpg,"Reclusive author Loretta Sage writes about exotic places in her popular adventure novels that feature a handsome cover model named Alan. While on tour promoting her new book with Alan, Loretta gets kidnapped by an eccentric billionaire who hopes she can lead him to the ancient city's lost treasure that featured in her latest story. Alan, determined to prove he can be a hero in real life and not just on the pages of her books, sets off to rescue her.",28,12.0
16689,882598,smile,6.694,"suicide, post-traumatic stress disorder (ptsd), therapist, detective, paranoia, trauma, curse, hospital, doctor, mental illness, evil, psychotic, self-harm, demonic, based on short film",https://image.tmdb.org/t/p/original/aPqcQwu4VGEewPhagWNncDbJ9Xp.jpg,"After witnessing a bizarre, traumatic incident involving a patient, Dr. Rose Cotter starts experiencing frightening occurrences that she can't explain.",27,9648.0
16690,899112,violent night,7.393,"holiday, santa claus, mercenary, saving christmas, booby trap, duringcreditsstinger, christmas",https://image.tmdb.org/t/p/original/e8CpMgdyihz9Td7amQDqubPuzfN.jpg,"When a team of mercenaries breaks into a wealthy family compound on Christmas Eve, taking everyone inside hostage, the team isn’t prepared for a surprise combatant: Santa Claus is on the grounds, and he’s about to show why this Nick is no saint.",28,35.0
16691,642885,hocus pocus 2,7.288,"witch, high school, sibling relationship, halloween, resurrection, sister, sequel, zombie, salem, massachusetts, aftercreditsstinger, duringcreditsstinger",https://image.tmdb.org/t/p/original/7ze7YNmUaX81ufctGqt0AgHxRtL.jpg,"29 years since the Black Flame Candle was last lit, the 17th-century Sanderson sisters are resurrected, and they are looking for revenge. Now it's up to three high school students to stop the ravenous witches from wreaking a new kind of havoc on Salem before dawn on All Hallow's Eve.",14,35.0
16692,818397,memory,6.845,"assassin, alzheimer's disease, remake",https://image.tmdb.org/t/p/original/4Q1n3TwieoULnuaztu9aFjqHDTI.jpg,"Alex, an assassin-for-hire, finds that he's become a target after he refuses to complete a job for a dangerous criminal organization. With the crime syndicate and FBI in hot pursuit, Alex has the skills to stay ahead, except for one thing: he is struggling with severe memory loss, affecting his every move. Alex must question his every action and whom he can ultimately trust.",28,53.0
16694,560057,the sea beast,7.381,"ship, orphan, sea monster, 17th century",https://image.tmdb.org/t/p/original/9Zfv4Ap1e8eKOYnZPtYaWhLkk0d.jpg,"In an era when terrifying beasts roamed the seas, monster hunters were celebrated heroes. None were more beloved than the great Jacob Holland. But when young Maisie Brumble stows away on his fabled ship, he's saddled with an unexpected ally. Together they embark on an epic journey into uncharted waters and make history.",16,12.0
16695,1013860,r.i.p.d. 2: rise of the damned,6.362,"sheriff, based on comic, prequel, american west, 1870s",https://image.tmdb.org/t/p/original/g4yJTzMtOBUTAR2Qnmj8TYIcFVq.jpg,"When Sheriff Roy Pulsipher finds himself in the afterlife, he joins a special police force and returns to Earth to save humanity from the undead.",28,35.0
16696,756999,the black phone,7.65,"mask, small town, child abuse, dream, sibling relationship, kidnapping, sadistic, 1970s, supernatural, cellar, colorado, bullying, basement, serial killer, based on short story, alcoholic father, child kidnapping",https://image.tmdb.org/t/p/original/lr11mCT85T1JanlgjMuhs9nMht4.jpg,"Finney Blake, a shy but clever 13-year-old boy, is abducted by a sadistic killer and trapped in a soundproof basement where screaming is of little use. When a disconnected phone on the wall begins to ring, Finney discovers that he can hear the voices of the killer’s previous victims. And they are dead set on making sure that what happened to them doesn’t happen to Finney.",27,53.0
16697,629542,the bad guys,7.573,"based on comic, based on graphic novel, duringcreditsstinger",https://image.tmdb.org/t/p/original/7qop80YfuO0BwJa1uXk1DXUUEwv.jpg,"When the Bad Guys, a crew of criminal animals, are finally caught after years of heists and being the world’s most-wanted villains, Mr. Wolf brokers a deal to save them all from prison.",16,28.0
16698,668482,roald dahl's matilda the musical,6.762,"child abuse, corruption, library, magic, circus, musical, child prodigy, based on play or musical, telekinesis, remake, parenting, based on children's book, fantasy sequence, escape artist, precocious child, evil dictator, acrobats, bad parenting, female child abuser, kid genius, abusive family",https://image.tmdb.org/t/p/original/ga8R3OiOMMgSvZ4cOj8x7prUNYZ.jpg,"An extraordinary young girl discovers her superpower and summons the remarkable courage, against all odds, to help others change their stories, whilst also taking charge of her own destiny. Standing up for what's right, she's met with miraculous results.",10751,35.0
16699,810171,the valet,7.588,"paparazzi, remake, cultural difference, billionaire, los angeles, california, family, valet, fake boyfriend, marital separation, social media, wealth differences, adulterous affair, famous actress, chance encounter",https://image.tmdb.org/t/p/original/q7FmdJHKMLIC4XgWfcFRIu2iVdL.jpg,"World famous movie star Olivia faces a PR disaster when a paparazzi snaps a photo of her with her married lover, Vincent. The hard-working valet Antonio accidentally appears in the same photo and is enlisted to pose as Olivia’s new boyfriend as a cover-up. This ruse with Olivia thrusts Antonio into the spotlight and unexpected chaos.",35,10749.0
16702,760741,beast,6.69,wild animal,https://image.tmdb.org/t/p/original/3mj5fRYJQSAuH8NbulNQ9bfevV6.jpg,"A recently widowed man and his two teenage daughters travel to a game reserve in South Africa. However, their journey of healing soon turns into a fight for survival when a bloodthirsty lion starts to stalk them.",53,28.0
16703,758009,shotgun wedding,6.3,"pirate gang, ex fiancé, philippines, wedding, hostage situation, baseball player, perfectionist, fiancé fiancée relationship, divorced parents, family problems, past relationship, self-sabotage, imminent wedding, arguing couple, beach wedding, peace corps, destination wedding, island resort, private island, sea pirates",https://image.tmdb.org/t/p/original/t79ozwWnwekO0ADIzsFP1E5SkvR.jpg,"Darcy and Tom gather their families for the ultimate destination wedding but when the entire party is taken hostage, “’Til Death Do Us Part” takes on a whole new meaning. Now, Darcy and Tom must save their loved ones—if they don’t kill each other first.",28,35.0
